Province/State;Country/Region;Lat;Long;Date;Confirmed;Deaths;Recovered
;Guadeloupe;16.265;-61.551;19/02/2020;0;0;0
Manitoba;Canada;53.7609;-98.8139;19/02/2020;0;0;0
Saskatchewan;Canada;52.9399;-106.4509;19/02/2020;0;0;0
;Ethiopia;9.145;40.4897;19/02/2020;0;0;0
;Sudan;12.8628;30.2176;19/02/2020;0;0;0
;Guinea;9.9456;-9.6966;19/02/2020;0;0;0
;Aruba;12.5211;-69.9683;19/02/2020;0;0;0
Grand Princess;Canada;37.6489;-122.6655;19/02/2020;0;0;0
;Kenya;-0.0236;37.9062;19/02/2020;0;0;0
;Antigua and Barbuda;17.0608;-61.7964;19/02/2020;0;0;0
Alabama;US;32.3182;-86.9023;19/02/2020;0;0;0
;Uruguay;-32.5228;-55.7658;19/02/2020;0;0;0
;Ghana;7.9465;-1.0232;19/02/2020;0;0;0
Puerto Rico;US;18.2208;-66.5901;19/02/2020;0;0;0
;;;;;;;
;Namibia;-22.9576;18.4904;19/02/2020;0;0;0
;Seychelles;-4.6796;55.492;19/02/2020;0;0;0
;Trinidad and Tobago;10.6918;-61.2225;19/02/2020;0;0;0
;Venezuela;6.4238;-66.5897;19/02/2020;0;0;0
;Curacao;12.1696;-68.99;19/02/2020;0;0;0
;Eswatini;-26.5225;31.4659;19/02/2020;0;0;0
;Gabon;-0.8037;11.6094;19/02/2020;0;0;0
;Guatemala;15.7835;-90.2308;19/02/2020;0;0;0
;Guernsey;49.45;-2.58;19/02/2020;0;0;0
;Mauritania;21.0079;10.9408;19/02/2020;0;0;0
;Rwanda;-1.9403;29.8739;19/02/2020;0;0;0
;Saint Lucia;13.9094;-60.9789;19/02/2020;0;0;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;19/02/2020;0;0;0
;Suriname;3.9193;-56.0278;19/02/2020;0;0;0
;occupied Palestinian territory;31.9522;35.2332;19/02/2020;0;0;0
French Guiana;France;3.9339;-53.1258;19/02/2020;0;0;0
Guam;US;13.4443;144.7937;19/02/2020;0;0;0
;Kosovo;42.6026;20.903;19/02/2020;0;0;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;19/02/2020;0;0;0
Prince Edward Island;Canada;46.5107;-63.4168;19/02/2020;0;0;0
;Central African Republic;6.6111;20.9394;19/02/2020;0;0;0
;Congo (Brazzaville);-4.0383;21.7587;19/02/2020;0;0;0
;Equatorial Guinea;1.5;10;19/02/2020;0;0;0
Mayotte;France;-12.8275;45.1662;19/02/2020;0;0;0
;Uzbekistan;41.3775;64.5853;19/02/2020;0;0;0
;Thailand;15;101;20/02/2020;35;0;15
;Japan;36;138;20/02/2020;94;1;18
;Singapore;1.2833;103.8333;20/02/2020;84;0;34
;Nepal;28.1667;84.25;20/02/2020;1;0;1
;Malaysia;2.5;112.5;20/02/2020;22;0;15
British Columbia;Canada;49.2827;-123.1207;20/02/2020;5;0;0
New South Wales;Australia;-33.8688;151.2093;20/02/2020;4;0;4
Victoria;Australia;-37.8136;144.9631;20/02/2020;4;0;4
Queensland;Australia;-28.0167;153.4;20/02/2020;5;0;0
;Cambodia;11.55;104.9167;20/02/2020;1;0;1
;Sri Lanka;7;81;20/02/2020;1;0;1
;Germany;51;9;20/02/2020;16;0;12
;Finland;64;26;20/02/2020;1;0;1
;United Arab Emirates;24;54;20/02/2020;9;0;4
;Philippines;13;122;20/02/2020;3;1;1
;India;21;78;20/02/2020;3;0;3
;Italy;43;12;20/02/2020;3;0;0
;Sweden;63;16;20/02/2020;1;0;0
;Spain;40;-4;20/02/2020;2;0;2
South Australia;Australia;-34.9285;138.6007;20/02/2020;2;0;2
;Belgium;50.8333;4;20/02/2020;1;0;1
;Egypt;26;30;20/02/2020;1;0;0
From Diamond Princess;Australia;35.4437;139.638;20/02/2020;0;0;0
;Lebanon;33.8547;35.8623;20/02/2020;0;0;0
;Iraq;33;44;20/02/2020;0;0;0
;Oman;21;57;20/02/2020;0;0;0
;;;;;;;
;Bahrain;26.0275;50.55;20/02/2020;0;0;0
;Kuwait;29.5;47.75;20/02/2020;0;0;0
;Algeria;28.0339;1.6596;20/02/2020;0;0;0
;Croatia;45.1;15.2;20/02/2020;0;0;0
;Switzerland;46.8182;8.2275;20/02/2020;0;0;0
;Austria;47.5162;14.5501;20/02/2020;0;0;0
;Israel;31;35;20/02/2020;0;0;0
;Pakistan;30.3753;69.3451;20/02/2020;0;0;0
;Brazil;-14.235;-51.9253;20/02/2020;0;0;0
;Georgia;42.3154;43.3569;20/02/2020;0;0;0
;Greece;39.0742;21.8243;20/02/2020;0;0;0
;North Macedonia;41.6086;21.7453;20/02/2020;0;0;0
;Norway;60.472;8.4689;20/02/2020;0;0;0
;Romania;45.9432;24.9668;20/02/2020;0;0;0
;Estonia;58.5953;25.0136;20/02/2020;0;0;0
;Netherlands;52.1326;5.2913;20/02/2020;0;0;0
;San Marino;43.9424;12.4578;20/02/2020;0;0;0
;Belarus;53.7098;27.9534;20/02/2020;0;0;0
;Iceland;64.9631;-19.0208;20/02/2020;0;0;0
;;;;;;;
;Mexico;23.6345;-102.5528;20/02/2020;0;0;0
;New Zealand;-40.9006;174.886;20/02/2020;0;0;0
;Nigeria;9.082;8.6753;20/02/2020;0;0;0
Western Australia;Australia;-31.9505;115.8605;20/02/2020;0;0;0
;Ireland;53.1424;-7.6921;20/02/2020;0;0;0
;Luxembourg;49.8153;6.1296;20/02/2020;0;0;0
;Monaco;43.7333;7.4167;20/02/2020;0;0;0
;Qatar;25.3548;51.1839;20/02/2020;0;0;0
;Ecuador;-1.8312;-78.1834;20/02/2020;0;0;0
;Azerbaijan;40.1431;47.5769;20/02/2020;0;0;0
;Armenia;40.0691;45.0382;20/02/2020;0;0;0
;Dominican Republic;18.7357;-70.1627;20/02/2020;0;0;0
;Indonesia;-0.7893;113.9213;20/02/2020;0;0;0
;Portugal;39.3999;-8.2245;20/02/2020;0;0;0
;Andorra;42.5063;1.5218;20/02/2020;0;0;0
Tasmania;Australia;-41.4545;145.9707;20/02/2020;0;0;0
;Latvia;56.8796;24.6032;20/02/2020;0;0;0
;Morocco;31.7917;-7.0926;20/02/2020;0;0;0
;Saudi Arabia;24;45;20/02/2020;0;0;0
;Senegal;14.4974;-14.4524;20/02/2020;0;0;0
;Argentina;-38.4161;-63.6167;20/02/2020;0;0;0
;Chile;-35.6751;-71.543;20/02/2020;0;0;0
;Jordan;31.24;36.51;20/02/2020;0;0;0
;Ukraine;48.3794;31.1656;20/02/2020;0;0;0
;Hungary;47.1625;19.5033;20/02/2020;0;0;0
Northern Territory;Australia;-12.4634;130.8456;20/02/2020;0;0;0
;;;;;;;
;Poland;51.9194;19.1451;20/02/2020;0;0;0
;Tunisia;34;9;20/02/2020;0;0;0
;Bosnia and Herzegovina;43.9159;17.6791;20/02/2020;0;0;0
;Slovenia;46.1512;14.9955;20/02/2020;0;0;0
;South Africa;-30.5595;22.9375;20/02/2020;0;0;0
;Bhutan;27.5142;90.4336;20/02/2020;0;0;0
;Cameroon;3.848;11.5021;20/02/2020;0;0;0
;Colombia;4.5709;-74.2973;20/02/2020;0;0;0
;Costa Rica;9.7489;-83.7534;20/02/2020;0;0;0
;Peru;-9.19;-75.0152;20/02/2020;0;0;0
;Serbia;44.0165;21.0059;20/02/2020;0;0;0
;Slovakia;48.669;19.699;20/02/2020;0;0;0
;Togo;8.6195;0.8248;20/02/2020;0;0;0
;Malta;35.9375;14.3754;20/02/2020;0;0;0
;Martinique;14.6415;-61.0242;20/02/2020;0;0;0
;Bulgaria;42.7339;25.4858;20/02/2020;0;0;0
;Maldives;3.2028;73.2207;20/02/2020;0;0;0
;Bangladesh;23.685;90.3563;20/02/2020;0;0;0
;Paraguay;-23.4425;-58.4438;20/02/2020;0;0;0
Ontario;Canada;51.2538;-85.3232;20/02/2020;3;0;1
Alberta;Canada;53.9333;-116.5765;20/02/2020;0;0;0
Quebec;Canada;52.9399;-73.5491;20/02/2020;0;0;0
;Albania;41.1533;20.1683;20/02/2020;0;0;0
;Cyprus;35.1264;33.4299;20/02/2020;0;0;0
;Brunei;4.5353;114.7277;20/02/2020;0;0;0
Washington;US;47.4009;-121.4905;20/02/2020;0;0;0
New York;US;42.1657;-74.9481;20/02/2020;0;0;0
California;US;36.1162;-119.6816;20/02/2020;0;0;0
Massachusetts;US;42.2302;-71.5301;20/02/2020;0;0;0
Diamond Princess;US;35.4437;139.638;20/02/2020;0;0;0
Grand Princess;US;37.6489;-122.6655;20/02/2020;0;0;0
Georgia;US;33.0406;-83.6431;20/02/2020;0;0;0
Colorado;US;39.0598;-105.3111;20/02/2020;0;0;0
Florida;US;27.7663;-81.6868;20/02/2020;0;0;0
New Jersey;US;40.2989;-74.521;20/02/2020;0;0;0
Oregon;US;44.572;-122.0709;20/02/2020;0;0;0
Texas;US;31.0545;-97.5635;20/02/2020;0;0;0
Illinois;US;40.3495;-88.9861;20/02/2020;0;0;0
Pennsylvania;US;40.5908;-77.2098;20/02/2020;0;0;0
Iowa;US;42.0115;-93.2105;20/02/2020;0;0;0
Maryland;US;39.0639;-76.8021;20/02/2020;0;0;0
North Carolina;US;35.6301;-79.8064;20/02/2020;0;0;0
South Carolina;US;33.8569;-80.945;20/02/2020;0;0;0
Tennessee;US;35.7478;-86.6923;20/02/2020;0;0;0
Virginia;US;37.7693;-78.17;20/02/2020;0;0;0
Arizona;US;33.7298;-111.4312;20/02/2020;0;0;0
Indiana;US;39.8494;-86.2583;20/02/2020;0;0;0
Kentucky;US;37.6681;-84.6701;20/02/2020;0;0;0
District of Columbia;US;38.8974;-77.0268;20/02/2020;0;0;0
Nevada;US;38.3135;-117.0554;20/02/2020;0;0;0
New Hampshire;US;43.4525;-71.5639;20/02/2020;0;0;0
Minnesota;US;45.6945;-93.9002;20/02/2020;0;0;0
Nebraska;US;41.1254;-98.2681;20/02/2020;0;0;0
Ohio;US;40.3888;-82.7649;20/02/2020;0;0;0
Rhode Island;US;41.6809;-71.5118;20/02/2020;0;0;0
Wisconsin;US;44.2685;-89.6165;20/02/2020;0;0;0
Connecticut;US;41.5978;-72.7554;20/02/2020;0;0;0
Hawaii;US;21.0943;-157.4983;20/02/2020;0;0;0
Oklahoma;US;35.5653;-96.9289;20/02/2020;0;0;0
Utah;US;40.15;-111.8624;20/02/2020;0;0;0
;Burkina Faso;12.2383;-1.5616;20/02/2020;0;0;0
;;;;;;;
;Mongolia;46.8625;103.8467;20/02/2020;0;0;0
;Panama;8.538;-80.7821;20/02/2020;0;0;0
Kansas;US;38.5266;-96.7265;20/02/2020;0;0;0
Louisiana;US;31.1695;-91.8678;20/02/2020;0;0;0
Missouri;US;38.4561;-92.2884;20/02/2020;0;0;0
Vermont;US;44.0459;-72.7107;20/02/2020;0;0;0
Alaska;US;61.3707;-152.4044;20/02/2020;0;0;0
Arkansas;US;34.9697;-92.3731;20/02/2020;0;0;0
Delaware;US;39.3185;-75.5071;20/02/2020;0;0;0
Idaho;US;44.2405;-114.4788;20/02/2020;0;0;0
Maine;US;44.6939;-69.3819;20/02/2020;0;0;0
Michigan;US;43.3266;-84.5361;20/02/2020;0;0;0
Mississippi;US;32.7416;-89.6787;20/02/2020;0;0;0
Montana;US;46.9219;-110.4544;20/02/2020;0;0;0
New Mexico;US;34.8405;-106.2485;20/02/2020;0;0;0
North Dakota;US;47.5289;-99.784;20/02/2020;0;0;0
South Dakota;US;44.2998;-99.4388;20/02/2020;0;0;0
West Virginia;US;38.4912;-80.9545;20/02/2020;0;0;0
Wyoming;US;42.756;-107.3025;20/02/2020;0;0;0
Hubei;China;30.9756;112.2707;20/02/2020;62442;2144;11788
;Iran;32;53;20/02/2020;5;2;0
;;;;;;;
France;France;46.2276;2.2137;20/02/2020;12;1;4
Guangdong;China;23.3417;113.4244;20/02/2020;1332;5;642
Henan;China;33.882;113.614;20/02/2020;1265;19;637
Zhejiang;China;29.1832;120.0934;20/02/2020;1175;1;633
Hunan;China;27.6104;111.7088;20/02/2020;1010;4;634
Anhui;China;31.8257;117.2264;20/02/2020;987;6;474
Jiangxi;China;27.614;115.7221;20/02/2020;934;1;433
Shandong;China;36.3427;118.1498;20/02/2020;546;4;254
Diamond Princess;Cruise Ship;35.4437;139.638;20/02/2020;634;2;1
Jiangsu;China;32.9711;119.455;20/02/2020;631;0;356
Chongqing;China;30.0572;107.874;20/02/2020;567;6;299
Sichuan;China;30.6171;102.7103;20/02/2020;520;3;217
Heilongjiang;China;47.862;127.7615;20/02/2020;476;12;136
Denmark;Denmark;56.2639;9.5018;20/02/2020;0;0;0
Beijing;China;40.1824;116.4142;20/02/2020;395;4;153
Shanghai;China;31.202;121.4491;20/02/2020;334;2;199
Hebei;China;39.549;116.1306;20/02/2020;307;5;169
Fujian;China;26.0789;117.9874;20/02/2020;293;1;126
Guangxi;China;23.8298;108.7881;20/02/2020;245;2;90
Shaanxi;China;35.1917;108.8701;20/02/2020;245;1;118
Yunnan;China;24.974;101.487;20/02/2020;174;2;79
Hainan;China;19.1959;109.7453;20/02/2020;168;4;86
Guizhou;China;26.8154;106.8748;20/02/2020;146;2;72
Tianjin;China;39.3054;117.323;20/02/2020;131;3;59
Shanxi;China;37.5777;112.2922;20/02/2020;132;0;76
Gansu;China;37.8099;101.0583;20/02/2020;91;2;71
Hong Kong;China;22.3;114.2;20/02/2020;68;2;6
Liaoning;China;41.2956;122.6085;20/02/2020;121;1;59
Jilin;China;43.6661;126.1923;20/02/2020;91;1;43
;Czechia;49.8175;15.473;20/02/2020;0;0;0
Xinjiang;China;41.1129;85.2401;20/02/2020;76;1;22
Inner Mongolia;China;44.0935;113.9448;20/02/2020;75;0;16
Ningxia;China;37.2692;106.1655;20/02/2020;71;0;44
;Taiwan*;23.7;121;20/02/2020;24;1;2
;Vietnam;16;108;20/02/2020;16;0;7
;Russia;60;90;20/02/2020;2;0;2
Qinghai;China;35.7452;95.9956;20/02/2020;18;0;16
Macau;China;22.1667;113.55;20/02/2020;10;0;6
;Moldova;47.4116;28.3699;20/02/2020;0;0;0
;Bolivia;-16.2902;-63.5887;20/02/2020;0;0;0
Faroe Islands;Denmark;61.8926;-6.9118;20/02/2020;0;0;0
St Martin;France;18.0708;-63.0501;20/02/2020;0;0;0
;;;;;;;
Channel Islands;United Kingdom;49.3723;-2.3644;20/02/2020;0;0;0
New Brunswick;Canada;46.5653;-66.4619;20/02/2020;0;0;0
Tibet;China;31.6927;88.0924;20/02/2020;1;0;1
;Congo (Kinshasa);-4.0383;21.7587;20/02/2020;0;0;0
;Cote d'Ivoire;7.54;-5.5471;20/02/2020;0;0;0
Saint Barthelemy;France;17.9;-62.8333;20/02/2020;0;0;0
;Jamaica;18.1096;-77.2975;20/02/2020;0;0;0
;Reunion;-21.1151;55.5364;20/02/2020;0;0;0
;Turkey;38.9637;35.2433;20/02/2020;0;0;0
Gibraltar;United Kingdom;36.1408;-5.3536;20/02/2020;0;0;0
;Cuba;22;-80;20/02/2020;0;0;0
;Guyana;5;-58.75;20/02/2020;0;0;0
Australian Capital Territory;Australia;-35.4735;149.0124;20/02/2020;0;0;0
United Kingdom;United Kingdom;55.3781;-3.436;20/02/2020;9;0;8
;Kazakhstan;48.0196;66.9237;20/02/2020;0;0;0
French Polynesia;France;-17.6797;149.4068;20/02/2020;0;0;0
;Cayman Islands;19.3133;-81.2546;20/02/2020;0;0;0
;Guadeloupe;16.265;-61.551;20/02/2020;0;0;0
Manitoba;Canada;53.7609;-98.8139;20/02/2020;0;0;0
Saskatchewan;Canada;52.9399;-106.4509;20/02/2020;0;0;0
;Ethiopia;9.145;40.4897;20/02/2020;0;0;0
;Sudan;12.8628;30.2176;20/02/2020;0;0;0
;Guinea;9.9456;-9.6966;20/02/2020;0;0;0
;Aruba;12.5211;-69.9683;20/02/2020;0;0;0
Grand Princess;Canada;37.6489;-122.6655;20/02/2020;0;0;0
;Kenya;-0.0236;37.9062;20/02/2020;0;0;0
;Antigua and Barbuda;17.0608;-61.7964;20/02/2020;0;0;0
Alabama;US;32.3182;-86.9023;20/02/2020;0;0;0
;Uruguay;-32.5228;-55.7658;20/02/2020;0;0;0
;Ghana;7.9465;-1.0232;20/02/2020;0;0;0
Puerto Rico;US;18.2208;-66.5901;20/02/2020;0;0;0
;;;;;;;
;Namibia;-22.9576;18.4904;20/02/2020;0;0;0
;Seychelles;-4.6796;55.492;20/02/2020;0;0;0
;Trinidad and Tobago;10.6918;-61.2225;20/02/2020;0;0;0
;Venezuela;6.4238;-66.5897;20/02/2020;0;0;0
;Curacao;12.1696;-68.99;20/02/2020;0;0;0
;Eswatini;-26.5225;31.4659;20/02/2020;0;0;0
;Gabon;-0.8037;11.6094;20/02/2020;0;0;0
;Guatemala;15.7835;-90.2308;20/02/2020;0;0;0
;Guernsey;49.45;-2.58;20/02/2020;0;0;0
;Mauritania;21.0079;10.9408;20/02/2020;0;0;0
;Rwanda;-1.9403;29.8739;20/02/2020;0;0;0
;Saint Lucia;13.9094;-60.9789;20/02/2020;0;0;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;20/02/2020;0;0;0
;Suriname;3.9193;-56.0278;20/02/2020;0;0;0
;occupied Palestinian territory;31.9522;35.2332;20/02/2020;0;0;0
French Guiana;France;3.9339;-53.1258;20/02/2020;0;0;0
Guam;US;13.4443;144.7937;20/02/2020;0;0;0
;Kosovo;42.6026;20.903;20/02/2020;0;0;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;20/02/2020;0;0;0
Prince Edward Island;Canada;46.5107;-63.4168;20/02/2020;0;0;0
;Central African Republic;6.6111;20.9394;20/02/2020;0;0;0
;Congo (Brazzaville);-4.0383;21.7587;20/02/2020;0;0;0
;Equatorial Guinea;1.5;10;20/02/2020;0;0;0
Mayotte;France;-12.8275;45.1662;20/02/2020;0;0;0
;Uzbekistan;41.3775;64.5853;20/02/2020;0;0;0
;Thailand;15;101;21/02/2020;35;0;17
;Japan;36;138;21/02/2020;105;1;22
;Singapore;1.2833;103.8333;21/02/2020;85;0;37
;Nepal;28.1667;84.25;21/02/2020;1;0;1
;Malaysia;2.5;112.5;21/02/2020;22;0;15
British Columbia;Canada;49.2827;-123.1207;21/02/2020;6;0;0
New South Wales;Australia;-33.8688;151.2093;21/02/2020;4;0;4
Victoria;Australia;-37.8136;144.9631;21/02/2020;4;0;4
Queensland;Australia;-28.0167;153.4;21/02/2020;5;0;1
;Cambodia;11.55;104.9167;21/02/2020;1;0;1
;Sri Lanka;7;81;21/02/2020;1;0;1
;Germany;51;9;21/02/2020;16;0;14
;Finland;64;26;21/02/2020;1;0;1
;United Arab Emirates;24;54;21/02/2020;9;0;4
;Philippines;13;122;21/02/2020;3;1;1
;India;21;78;21/02/2020;3;0;3
;Italy;43;12;21/02/2020;20;1;0
;Sweden;63;16;21/02/2020;1;0;0
;Spain;40;-4;21/02/2020;2;0;2
South Australia;Australia;-34.9285;138.6007;21/02/2020;2;0;2
;Belgium;50.8333;4;21/02/2020;1;0;1
;Egypt;26;30;21/02/2020;1;0;0
From Diamond Princess;Australia;35.4437;139.638;21/02/2020;4;0;0
;Lebanon;33.8547;35.8623;21/02/2020;1;0;0
;Iraq;33;44;21/02/2020;0;0;0
;Oman;21;57;21/02/2020;0;0;0
;;;;;;;
;Bahrain;26.0275;50.55;21/02/2020;0;0;0
;Kuwait;29.5;47.75;21/02/2020;0;0;0
;Algeria;28.0339;1.6596;21/02/2020;0;0;0
;Croatia;45.1;15.2;21/02/2020;0;0;0
;Switzerland;46.8182;8.2275;21/02/2020;0;0;0
;Austria;47.5162;14.5501;21/02/2020;0;0;0
;Israel;31;35;21/02/2020;1;0;0
;Pakistan;30.3753;69.3451;21/02/2020;0;0;0
;Brazil;-14.235;-51.9253;21/02/2020;0;0;0
;Georgia;42.3154;43.3569;21/02/2020;0;0;0
;Greece;39.0742;21.8243;21/02/2020;0;0;0
;North Macedonia;41.6086;21.7453;21/02/2020;0;0;0
;Norway;60.472;8.4689;21/02/2020;0;0;0
;Romania;45.9432;24.9668;21/02/2020;0;0;0
;Estonia;58.5953;25.0136;21/02/2020;0;0;0
;Netherlands;52.1326;5.2913;21/02/2020;0;0;0
;San Marino;43.9424;12.4578;21/02/2020;0;0;0
;Belarus;53.7098;27.9534;21/02/2020;0;0;0
;Iceland;64.9631;-19.0208;21/02/2020;0;0;0
;;;;;;;
;Mexico;23.6345;-102.5528;21/02/2020;0;0;0
;New Zealand;-40.9006;174.886;21/02/2020;0;0;0
;Nigeria;9.082;8.6753;21/02/2020;0;0;0
Western Australia;Australia;-31.9505;115.8605;21/02/2020;0;0;0
;Ireland;53.1424;-7.6921;21/02/2020;0;0;0
;Luxembourg;49.8153;6.1296;21/02/2020;0;0;0
;Monaco;43.7333;7.4167;21/02/2020;0;0;0
;Qatar;25.3548;51.1839;21/02/2020;0;0;0
;Ecuador;-1.8312;-78.1834;21/02/2020;0;0;0
;Azerbaijan;40.1431;47.5769;21/02/2020;0;0;0
;Armenia;40.0691;45.0382;21/02/2020;0;0;0
;Dominican Republic;18.7357;-70.1627;21/02/2020;0;0;0
;Indonesia;-0.7893;113.9213;21/02/2020;0;0;0
;Portugal;39.3999;-8.2245;21/02/2020;0;0;0
;Andorra;42.5063;1.5218;21/02/2020;0;0;0
Tasmania;Australia;-41.4545;145.9707;21/02/2020;0;0;0
;Latvia;56.8796;24.6032;21/02/2020;0;0;0
;Morocco;31.7917;-7.0926;21/02/2020;0;0;0
;Saudi Arabia;24;45;21/02/2020;0;0;0
;Senegal;14.4974;-14.4524;21/02/2020;0;0;0
;Argentina;-38.4161;-63.6167;21/02/2020;0;0;0
;Chile;-35.6751;-71.543;21/02/2020;0;0;0
;Jordan;31.24;36.51;21/02/2020;0;0;0
;Ukraine;48.3794;31.1656;21/02/2020;0;0;0
;Hungary;47.1625;19.5033;21/02/2020;0;0;0
Northern Territory;Australia;-12.4634;130.8456;21/02/2020;0;0;0
;;;;;;;
;Poland;51.9194;19.1451;21/02/2020;0;0;0
;Tunisia;34;9;21/02/2020;0;0;0
;Bosnia and Herzegovina;43.9159;17.6791;21/02/2020;0;0;0
;Slovenia;46.1512;14.9955;21/02/2020;0;0;0
;South Africa;-30.5595;22.9375;21/02/2020;0;0;0
;Bhutan;27.5142;90.4336;21/02/2020;0;0;0
;Cameroon;3.848;11.5021;21/02/2020;0;0;0
;Colombia;4.5709;-74.2973;21/02/2020;0;0;0
;Costa Rica;9.7489;-83.7534;21/02/2020;0;0;0
;Peru;-9.19;-75.0152;21/02/2020;0;0;0
;Serbia;44.0165;21.0059;21/02/2020;0;0;0
;Slovakia;48.669;19.699;21/02/2020;0;0;0
;Togo;8.6195;0.8248;21/02/2020;0;0;0
;Malta;35.9375;14.3754;21/02/2020;0;0;0
;Martinique;14.6415;-61.0242;21/02/2020;0;0;0
;Bulgaria;42.7339;25.4858;21/02/2020;0;0;0
;Maldives;3.2028;73.2207;21/02/2020;0;0;0
;Bangladesh;23.685;90.3563;21/02/2020;0;0;0
;Paraguay;-23.4425;-58.4438;21/02/2020;0;0;0
Ontario;Canada;51.2538;-85.3232;21/02/2020;3;0;3
Alberta;Canada;53.9333;-116.5765;21/02/2020;0;0;0
Quebec;Canada;52.9399;-73.5491;21/02/2020;0;0;0
;Albania;41.1533;20.1683;21/02/2020;0;0;0
;Cyprus;35.1264;33.4299;21/02/2020;0;0;0
;Brunei;4.5353;114.7277;21/02/2020;0;0;0
Washington;US;47.4009;-121.4905;21/02/2020;0;0;0
New York;US;42.1657;-74.9481;21/02/2020;0;0;0
California;US;36.1162;-119.6816;21/02/2020;0;0;0
Massachusetts;US;42.2302;-71.5301;21/02/2020;0;0;0
Diamond Princess;US;35.4437;139.638;21/02/2020;0;0;0
Grand Princess;US;37.6489;-122.6655;21/02/2020;0;0;0
Georgia;US;33.0406;-83.6431;21/02/2020;0;0;0
Colorado;US;39.0598;-105.3111;21/02/2020;0;0;0
Florida;US;27.7663;-81.6868;21/02/2020;0;0;0
New Jersey;US;40.2989;-74.521;21/02/2020;0;0;0
Oregon;US;44.572;-122.0709;21/02/2020;0;0;0
Texas;US;31.0545;-97.5635;21/02/2020;0;0;0
Illinois;US;40.3495;-88.9861;21/02/2020;0;0;0
Pennsylvania;US;40.5908;-77.2098;21/02/2020;0;0;0
Iowa;US;42.0115;-93.2105;21/02/2020;0;0;0
Maryland;US;39.0639;-76.8021;21/02/2020;0;0;0
North Carolina;US;35.6301;-79.8064;21/02/2020;0;0;0
South Carolina;US;33.8569;-80.945;21/02/2020;0;0;0
Tennessee;US;35.7478;-86.6923;21/02/2020;0;0;0
Virginia;US;37.7693;-78.17;21/02/2020;0;0;0
Arizona;US;33.7298;-111.4312;21/02/2020;0;0;0
Indiana;US;39.8494;-86.2583;21/02/2020;0;0;0
Kentucky;US;37.6681;-84.6701;21/02/2020;0;0;0
District of Columbia;US;38.8974;-77.0268;21/02/2020;0;0;0
Nevada;US;38.3135;-117.0554;21/02/2020;0;0;0
New Hampshire;US;43.4525;-71.5639;21/02/2020;0;0;0
Minnesota;US;45.6945;-93.9002;21/02/2020;0;0;0
Nebraska;US;41.1254;-98.2681;21/02/2020;0;0;0
Ohio;US;40.3888;-82.7649;21/02/2020;0;0;0
Rhode Island;US;41.6809;-71.5118;21/02/2020;0;0;0
Wisconsin;US;44.2685;-89.6165;21/02/2020;0;0;0
Connecticut;US;41.5978;-72.7554;21/02/2020;0;0;0
Hawaii;US;21.0943;-157.4983;21/02/2020;0;0;0
Oklahoma;US;35.5653;-96.9289;21/02/2020;0;0;0
Utah;US;40.15;-111.8624;21/02/2020;0;0;0
;Burkina Faso;12.2383;-1.5616;21/02/2020;0;0;0
;;;;;;;
;Mongolia;46.8625;103.8467;21/02/2020;0;0;0
;Panama;8.538;-80.7821;21/02/2020;0;0;0
Kansas;US;38.5266;-96.7265;21/02/2020;0;0;0
Louisiana;US;31.1695;-91.8678;21/02/2020;0;0;0
Missouri;US;38.4561;-92.2884;21/02/2020;0;0;0
Vermont;US;44.0459;-72.7107;21/02/2020;0;0;0
Alaska;US;61.3707;-152.4044;21/02/2020;0;0;0
Arkansas;US;34.9697;-92.3731;21/02/2020;0;0;0
Delaware;US;39.3185;-75.5071;21/02/2020;0;0;0
Idaho;US;44.2405;-114.4788;21/02/2020;0;0;0
Maine;US;44.6939;-69.3819;21/02/2020;0;0;0
Michigan;US;43.3266;-84.5361;21/02/2020;0;0;0
Mississippi;US;32.7416;-89.6787;21/02/2020;0;0;0
Montana;US;46.9219;-110.4544;21/02/2020;0;0;0
New Mexico;US;34.8405;-106.2485;21/02/2020;0;0;0
North Dakota;US;47.5289;-99.784;21/02/2020;0;0;0
South Dakota;US;44.2998;-99.4388;21/02/2020;0;0;0
West Virginia;US;38.4912;-80.9545;21/02/2020;0;0;0
Wyoming;US;42.756;-107.3025;21/02/2020;0;0;0
Hubei;China;30.9756;112.2707;21/02/2020;62662;2144;11881
;Iran;32;53;21/02/2020;18;4;0
;;;;;;;
France;France;46.2276;2.2137;21/02/2020;12;1;4
Guangdong;China;23.3417;113.4244;21/02/2020;1333;5;690
Henan;China;33.882;113.614;21/02/2020;1267;19;736
Zhejiang;China;29.1832;120.0934;21/02/2020;1203;1;679
Hunan;China;27.6104;111.7088;21/02/2020;1011;4;661
Anhui;China;31.8257;117.2264;21/02/2020;988;6;539
Jiangxi;China;27.614;115.7221;21/02/2020;934;1;489
Shandong;China;36.3427;118.1498;21/02/2020;749;4;281
Diamond Princess;Cruise Ship;35.4437;139.638;21/02/2020;634;2;1
Jiangsu;China;32.9711;119.455;21/02/2020;631;0;373
Chongqing;China;30.0572;107.874;21/02/2020;572;6;316
Sichuan;China;30.6171;102.7103;21/02/2020;525;3;231
Heilongjiang;China;47.862;127.7615;21/02/2020;479;12;175
